"V1","V2","V3","V4","V5","V6","V7","V8"
"1571a","SENINT",0,902,340,99,25,1.67
"1571a","SHRB",1,902,340,99,25,1.67
"1571a","SYMALB",1,902,340,99,25,1.67
"1571a","VENDUB",3,902,340,99,25,1.67
"1571b","ACHMIL",0,901,141,88,21,1.69
"1571b","BRORAC",4,901,141,88,21,1.69
"1571b","BROTEC",2,901,141,88,21,1.69
"1571b","CHOJUN",0,901,141,88,21,1.69
"1571b","DESSOP",0,901,141,88,21,1.69
"1571b","ERIHER",0,901,141,88,21,1.69
"1571b","GALAPA",0,901,141,88,21,1.69
"1571b","LACSER",2,901,141,88,21,1.69
"1571b","LT",6,901,141,88,21,1.69
"1571b","LUPSER",1,901,141,88,21,1.69
"1571b","MADGRA",4,901,141,88,21,1.69
"1571b","NF",4,901,141,88,21,1.69
"1571b","NGRS",1,901,141,88,21,1.69
"1571b","NNF",2,901,141,88,21,1.69
"1571b","NNGRS",6,901,141,88,21,1.69
"1571b","PHLLON",0,901,141,88,21,1.69
"1571b","POAPRA",0,901,141,88,21,1.69
"1571b","PSESPI",1,901,141,88,21,1.69
"1571b","ROSA",0,901,141,88,21,1.69
"1571b","SHRB",0,901,141,88,21,1.69
"1571b","SYMALB",0,901,141,88,21,1.69
"1571b","TAECAP",0,901,141,88,21,1.69
"1571b","TRADUB",0,901,141,88,21,1.69
"1571b","VENDUB",4,901,141,88,21,1.69
"1571b","VICVIL",1,901,141,88,21,1.69
"1571b","VULMYU",1,901,141,88,21,1.69
"1571c","ACHMIL",0,887,79,86,11,1.88
"1571c","AGOSERIS",0,887,79,86,11,1.88
"1571c","APOAND",3,887,79,86,11,1.88
"1571c","BG",0,887,79,86,11,1.88
"1571c","BRORAC",0,887,79,86,11,1.88
"1571c","BROTEC",0,887,79,86,11,1.88
"1571c","DANCAL",0,887,79,86,11,1.88
"1571c","EPIBRA",0,887,79,86,11,1.88
"1571c","ERIHER",2,887,79,86,11,1.88
"1571c","FESIDA",3,887,79,86,11,1.88
"1571c","GEUTRI",3,887,79,86,11,1.88
"1571c","HELUNI",0,887,79,86,11,1.88
"1571c","HYPPER",0,887,79,86,11,1.88
"1571c","LOMDIS",3,887,79,86,11,1.88
"1571c","LOTUNI",0,887,79,86,11,1.88
"1571c","LT",6,887,79,86,11,1.88
"1571c","MADGRA",0,887,79,86,11,1.88
"1571c","MICGRA",0,887,79,86,11,1.88
"1571c","NF",6,887,79,86,11,1.88
"1571c","NGRS",3,887,79,86,11,1.88
"1571c","NNF",0,887,79,86,11,1.88
"1571c","NNGRS",2,887,79,86,11,1.88
"1571c","POAPRA",1,887,79,86,11,1.88
"1571c","POASEC",0,887,79,86,11,1.88
"1571c","POTGRA",2,887,79,86,11,1.88
"1571c","PSESPI",0,887,79,86,11,1.88
"1571c","SHRB",0,887,79,86,11,1.88
"1571c","SPIBET",0,887,79,86,11,1.88
"1571c","SYMALB",0,887,79,86,11,1.88
"1571c","TRADUB",0,887,79,86,11,1.88
"1571c","VENDUB",1,887,79,86,11,1.88
"1571c","ZIGVEN",0,887,79,86,11,1.88
"1571d","ARTABS",0,907,340,125,11,0.96
"1571d","BALSAG",0,907,340,125,11,0.96
"1571d","BRORAC",0,907,340,125,11,0.96
"1571d","EPIBRA",0,907,340,125,11,0.96
"1571d","FESIDA",0,907,340,125,11,0.96
"1571d","GERVIS",5,907,340,125,11,0.96
"1571d","GEUTRI",0,907,340,125,11,0.96
"1571d","HEUGRO",0,907,340,125,11,0.96
"1571d","HIESCO",0,907,340,125,11,0.96
"1571d","HYPPER",0,907,340,125,11,0.96
"1571d","LT",6,907,340,125,11,0.96
"1571d","LUPLEU",0,907,340,125,11,0.96
"1571d","MAHREP",1,907,340,125,11,0.96
"1571d","NF",5,907,340,125,11,0.96
"1571d","NGRS",0,907,340,125,11,0.96
"1571d","NNF",0,907,340,125,11,0.96
"1571d","NNGRS",5,907,340,125,11,0.96
"1571d","POAPRA",5,907,340,125,11,0.96
"1571d","POTGRA",2,907,340,125,11,0.96
"1571d","PSESPI",0,907,340,125,11,0.96
"1571d","RIBCER",0,907,340,125,11,0.96
"1571d","SHRB",0,907,340,125,11,0.96
"1571d","SOLIDAGO",0,907,340,125,11,0.96
"1571d","SYMALB",0,907,340,125,11,0.96
"1571d","VENDUB",0,907,340,125,11,0.96
"1571e","ACHMIL",0,959,339,30,33,1.59
"1571e","BESRUB",1,959,339,30,33,1.59
"1571e","BG",1,959,339,30,33,1.59
"1571e","BRAALB",1,959,339,30,33,1.59
"1571e","BROTEC",0,959,339,30,33,1.59
"1571e","BSC",2,959,339,30,33,1.59
"1571e","CARGEY",0,959,339,30,33,1.59
"1571e","CHAANG",0,959,339,30,33,1.59
"1571e","CLAPOC",1,959,339,30,33,1.59
"1571e","CYSFRA",0,959,339,30,33,1.59
"1571e","DANINT",5,959,339,30,33,1.59
"1571e","ERIHER",0,959,339,30,33,1.59
"1571e","FESIDA",0,959,339,30,33,1.59
"1571e","GEUTRI",1,959,339,30,33,1.59
"1571e","HEUGRO",0,959,339,30,33,1.59
"1571e","HIESCO",3,959,339,30,33,1.59
"1571e","HYPPER",0,959,339,30,33,1.59
"1571e","IRIMIS",0,959,339,30,33,1.59
"1571e","LEPRARIA",0,959,339,30,33,1.59
"1571e","LOMATIUM",1,959,339,30,33,1.59
"1571e","LT",5,959,339,30,33,1.59
"1571e","LUPLEU",0,959,339,30,33,1.59
"1571e","MAIRAC",0,959,339,30,33,1.59
"1571e","NF",4,959,339,30,33,1.59
"1571e","NGRS",5,959,339,30,33,1.59
"1571e","NNF",0,959,339,30,33,1.59
"1571e","NNGRS",0,959,339,30,33,1.59
"1571e","PHLLON",2,959,339,30,33,1.59
"1571e","POTARG",0,959,339,30,33,1.59
"1571e","POTGRA",1,959,339,30,33,1.59
"1571e","RK",2,959,339,30,33,1.59
"1571e","ROSA",0,959,339,30,33,1.59
"1571e","SENINT",0,959,339,30,33,1.59
"1571e","SHRB",2,959,339,30,33,1.59
"1571e","SILPAR",1,959,339,30,33,1.59
"1571e","SOLMIS",0,959,339,30,33,1.59
"1571e","SPIBET",0,959,339,30,33,1.59
"1571e","SYMALB",2,959,339,30,33,1.59
"1571f","ACHMIL",0,847,216,102.25,15,1.25
"1571f","AGOGRA",0,847,216,102.25,15,1.25
"1571f","BG",0,847,216,102.25,15,1.25
"1571f","BROHOR",0,847,216,102.25,15,1.25
"1571f","BRORAC",1,847,216,102.25,15,1.25
"1571f","BROTEC",0,847,216,102.25,15,1.25
"1571f","CERASTIUM",0,847,216,102.25,15,1.25
"1571f","COLLIN",0,847,216,102.25,15,1.25
"1571f","GALAPA",0,847,216,102.25,15,1.25
"1571f","HYPPER",1,847,216,102.25,15,1.25
"1571f","LACSER",0,847,216,102.25,15,1.25
"1571f","LOMDIS",3,847,216,102.25,15,1.25
"1571f","LT",6,847,216,102.25,15,1.25
"1571f","LUPLEU",3,847,216,102.25,15,1.25
"1571f","MADGRA",0,847,216,102.25,15,1.25
"1571f","NF",4,847,216,102.25,15,1.25
"1571f","NNF",1,847,216,102.25,15,1.25
"1571f","NNGRS",4,847,216,102.25,15,1.25
"1571f","POAPRA",0,847,216,102.25,15,1.25
"1571f","ROSEGA",0,847,216,102.25,15,1.25
"1571f","SHRB",0,847,216,102.25,15,1.25
"1571f","TAECAP",0,847,216,102.25,15,1.25
"1571f","TAROFF",0,847,216,102.25,15,1.25
"1571f","VENDUB",4,847,216,102.25,15,1.25
"1571f","VULMYU",0,847,216,102.25,15,1.25
"1571g","ACHMIL",1,913,241,73.75,18,1.32
"1571g","AMSMEN",1,913,241,73.75,18,1.32
"1571g","BRORAC",4,913,241,73.75,18,1.32
"1571g","BROSTE",0,913,241,73.75,18,1.32
"1571g","BROTEC",0,913,241,73.75,18,1.32
"1571g","GERVIS",3,913,241,73.75,18,1.32
"1571g","LACSER",0,913,241,73.75,18,1.32
"1571g","LOMDIS",0,913,241,73.75,18,1.32
"1571g","LT",6,913,241,73.75,18,1.32
"1571g","MADGRA",1,913,241,73.75,18,1.32
"1571g","NF",4,913,241,73.75,18,1.32
"1571g","NNF",1,913,241,73.75,18,1.32
"1571g","NNGRS",5,913,241,73.75,18,1.32
"1571g","POTGRA",0,913,241,73.75,18,1.32
"1571g","SHRB",0,913,241,73.75,18,1.32
"1571g","SYMALB",0,913,241,73.75,18,1.32
"1571g","TRADUB",0,913,241,73.75,18,1.32
"1571g","VENDUB",4,913,241,73.75,18,1.32
"1571g","VULMYU",0,913,241,73.75,18,1.32
"1571h","BG",0,847,178,41.75,15,1.15
"1571h","BRORAC",0,847,178,41.75,15,1.15
"1571h","BROTEC",1,847,178,41.75,15,1.15
"1571h","EPIBRA",0,847,178,41.75,15,1.15
"1571h","ERIHER",0,847,178,41.75,15,1.15
"1571h","HAPLOPAPPUS",0,847,178,41.75,15,1.15
"1571h","HELUNI",0,847,178,41.75,15,1.15
"1571h","LOMTRI",0,847,178,41.75,15,1.15
"1571h","LT",6,847,178,41.75,15,1.15
"1571h","MADGRA",3,847,178,41.75,15,1.15
"1571h","NF",3,847,178,41.75,15,1.15
"1571h","NNF",4,847,178,41.75,15,1.15
"1571h","NNGRS",6,847,178,41.75,15,1.15
"1571h","SHRB",2,847,178,41.75,15,1.15
"1571h","SYMALB",2,847,178,41.75,15,1.15
"1571h","TRADUB",0,847,178,41.75,15,1.15
"1571h","VENDUB",6,847,178,41.75,15,1.15
"1571h","VICVIL",4,847,178,41.75,15,1.15
"1571i","ACHMIL",0,912,231,42.75,16,1.13
"1571i","AGOHET",0,912,231,42.75,16,1.13
"1571i","BG",0,912,231,42.75,16,1.13
"1571i","BRORAC",0,912,231,42.75,16,1.13
"1571i","BROTEC",1,912,231,42.75,16,1.13
"1571i","BSC",0,912,231,42.75,16,1.13
"1571i","CLAPOC",0,912,231,42.75,16,1.13
"1571i","ERIHER",0,912,231,42.75,16,1.13
"1571i","HAPLOPAPPUS",1,912,231,42.75,16,1.13
"1571i","LACSER",0,912,231,42.75,16,1.13
"1571i","LITRUD",0,912,231,42.75,16,1.13
"1571i","LOMDIS",1,912,231,42.75,16,1.13
"1571i","LT",6,912,231,42.75,16,1.13
"1571i","LUPLEU",0,912,231,42.75,16,1.13
"1571i","LUPSER",0,912,231,42.75,16,1.13
"1571i","MADGRA",3,912,231,42.75,16,1.13
"1571i","MADIA",0,912,231,42.75,16,1.13
"1571i","NF",3,912,231,42.75,16,1.13
"1571i","NGRS",2,912,231,42.75,16,1.13
"1571i","NNF",0,912,231,42.75,16,1.13
"1571i","NNGRS",6,912,231,42.75,16,1.13
"1571i","PHLLON",0,912,231,42.75,16,1.13
"1571i","POASEC",0,912,231,42.75,16,1.13
"1571i","PSESPI",2,912,231,42.75,16,1.13
"1571i","TRADUB",0,912,231,42.75,16,1.13
"1571i","VENDUB",6,912,231,42.75,16,1.13
"1571i","VULMYU",2,912,231,42.75,16,1.13
"1571j","BALSAG",0,900,247,107.25,20,1.43
"1571j","BRORAC",4,900,247,107.25,20,1.43
"1571j","CERASTIUM",1,900,247,107.25,20,1.43
"1571j","CIRARV",2,900,247,107.25,20,1.43
"1571j","EPIBRA",0,900,247,107.25,20,1.43
"1571j","GERMOL",0,900,247,107.25,20,1.43
"1571j","GERVIS",1,900,247,107.25,20,1.43
"1571j","LACSER",0,900,247,107.25,20,1.43
"1571j","LOMDIS",1,900,247,107.25,20,1.43
"1571j","LT",6,900,247,107.25,20,1.43
"1571j","NF",2,900,247,107.25,20,1.43
"1571j","NNF",2,900,247,107.25,20,1.43
"1571j","NNGRS",4,900,247,107.25,20,1.43
"1571j","ROSWOO",0,900,247,107.25,20,1.43
"1571j","SHRB",4,900,247,107.25,20,1.43
"1571j","SOLCAN",0,900,247,107.25,20,1.43
"1571j","SYMALB",4,900,247,107.25,20,1.43
"1571j","VENDUB",2,900,247,107.25,20,1.43
"1571k","AGOHET",0,1012,215,10,25,1.53
"1571k","AGOSERIS",0,1012,215,10,25,1.53
"1571k","BALSAG",1,1012,215,10,25,1.53
"1571k","BG",0,1012,215,10,25,1.53
"1571k","BRAALB",0,1012,215,10,25,1.53
"1571k","BRORAC",0,1012,215,10,25,1.53
"1571k","BROTEC",1,1012,215,10,25,1.53
"1571k","BSC",2,1012,215,10,25,1.53
"1571k","CEPDIV",1,1012,215,10,25,1.53
"1571k","CLAPOC",1,1012,215,10,25,1.53
"1571k","EPIBRA",0,1012,215,10,25,1.53
"1571k","ERIHER",0,1012,215,10,25,1.53
"1571k","FESIDA",0,1012,215,10,25,1.53
"1571k","GRIMON",0,1012,215,10,25,1.53
"1571k","HAPLOPAPPUS",1,1012,215,10,25,1.53
"1571k","LACSER",0,1012,215,10,25,1.53
"1571k","LEPLIC",1,1012,215,10,25,1.53
"1571k","LT",5,1012,215,10,25,1.53
"1571k","LUPSER",1,1012,215,10,25,1.53
"1571k","NF",1,1012,215,10,25,1.53
"1571k","NGRS",1,1012,215,10,25,1.53
"1571k","NNF",0,1012,215,10,25,1.53
"1571k","NNGRS",6,1012,215,10,25,1.53
"1571k","PHLLON",0,1012,215,10,25,1.53
"1571k","POABUL",2,1012,215,10,25,1.53
"1571k","POASEC",1,1012,215,10,25,1.53
"1571k","POLPIL",1,1012,215,10,25,1.53
"1571k","PSESPI",0,1012,215,10,25,1.53
"1571k","RK",2,1012,215,10,25,1.53
"1571k","SYNRUR",0,1012,215,10,25,1.53
"1571k","TRADUB",0,1012,215,10,25,1.53
"1571k","VENDUB",5,1012,215,10,25,1.53
"1571k","VULMYU",2,1012,215,10,25,1.53
"1571l","ACHMIL",1,871,129,117.75,15,1.56
"1571l","ALYALY",0,871,129,117.75,15,1.56
"1571l","BALSAG",4,871,129,117.75,15,1.56
"1571l","BRORAC",2,871,129,117.75,15,1.56
"1571l","BROTEC",0,871,129,117.75,15,1.56
"1571l","EPIBRA",1,871,129,117.75,15,1.56
"1571l","ERIHER",0,871,129,117.75,15,1.56
"1571l","FESIDA",4,871,129,117.75,15,1.56
"1571l","HELUNI",0,871,129,117.75,15,1.56
"1571l","HIESCO",0,871,129,117.75,15,1.56
"1571l","HYPPER",0,871,129,117.75,15,1.56
"1571l","IRIMIS",0,871,129,117.75,15,1.56
"1571l","LACSER",1,871,129,117.75,15,1.56
"1571l","LT",6,871,129,117.75,15,1.56
"1571l","LUPLEU",0,871,129,117.75,15,1.56
"1571l","MADGRA",1,871,129,117.75,15,1.56
"1571l","MAHREP",0,871,129,117.75,15,1.56
"1571l","MICGRA",0,871,129,117.75,15,1.56
"1571l","NF",4,871,129,117.75,15,1.56
"1571l","NGRS",0,871,129,117.75,15,1.56
"1571l","NNF",1,871,129,117.75,15,1.56
"1571l","NNGRS",4,871,129,117.75,15,1.56
"1571l","PSESPI",0,871,129,117.75,15,1.56
"1571l","ROSA",0,871,129,117.75,15,1.56
"1571l","SHRB",0,871,129,117.75,15,1.56
"1571l","SOLMIS",0,871,129,117.75,15,1.56
"1571l","SPIBET",0,871,129,117.75,15,1.56
"1571l","SYMALB",0,871,129,117.75,15,1.56
"1571l","TRADUB",0,871,129,117.75,15,1.56
"1571l","VENDUB",3,871,129,117.75,15,1.56
"1571m","ACHMIL",1,920,67,87.25,18,1.95
"1571m","AGAURT",1,920,67,87.25,18,1.95
"1571m","AMAALN",0,920,67,87.25,18,1.95
"1571m","APOAND",0,920,67,87.25,18,1.95
"1571m","BALSAG",0,920,67,87.25,18,1.95
"1571m","BESRUB",2,920,67,87.25,18,1.95
"1571m","BG",0,920,67,87.25,18,1.95
"1571m","BRORAC",0,920,67,87.25,18,1.95
"1571m","EPIBRA",0,920,67,87.25,18,1.95
"1571m","FESIDA",3,920,67,87.25,18,1.95
"1571m","GALAPA",0,920,67,87.25,18,1.95
"1571m","GERVIS",0,920,67,87.25,18,1.95
"1571m","GEUTRI",0,920,67,87.25,18,1.95
"1571m","HIESCO",0,920,67,87.25,18,1.95
"1571m","HYPPER",0,920,67,87.25,18,1.95
"1571m","IRIMIS",0,920,67,87.25,18,1.95
"1571m","KOEMAC",0,920,67,87.25,18,1.95
"1571m","LOMDIS",0,920,67,87.25,18,1.95
"1571m","LOMTRI",0,920,67,87.25,18,1.95
"1571m","LT",6,920,67,87.25,18,1.95
"1571m","LUPLEU",0,920,67,87.25,18,1.95
"1571m","MAHREP",0,920,67,87.25,18,1.95
"1571m","NF",3,920,67,87.25,18,1.95
"1571m","NGRS",4,920,67,87.25,18,1.95
"1571m","NNF",0,920,67,87.25,18,1.95
"1571m","NNGRS",1,920,67,87.25,18,1.95
"1571m","POAPRA",0,920,67,87.25,18,1.95
"1571m","POTARG",0,920,67,87.25,18,1.95
"1571m","POTGRA",0,920,67,87.25,18,1.95
"1571m","PRUVIR",0,920,67,87.25,18,1.95
"1571m","PSESPI",3,920,67,87.25,18,1.95
"1571m","ROSA",3,920,67,87.25,18,1.95
"1571m","ROSEGA",0,920,67,87.25,18,1.95
"1571m","SHRB",4,920,67,87.25,18,1.95
"1571m","SOLMIS",0,920,67,87.25,18,1.95
"1571m","SPIBET",2,920,67,87.25,18,1.95
"1571m","SYMALB",3,920,67,87.25,18,1.95
"1571m","VENDUB",1,920,67,87.25,18,1.95
"1571m","VIOLA",0,920,67,87.25,18,1.95
"1571n","ACHMIL",0,1055,57,9.25,31,1.98
"1571n","BALSAG",0,1055,57,9.25,31,1.98
"1571n","BG",0,1055,57,9.25,31,1.98
"1571n","BRAALB",0,1055,57,9.25,31,1.98
"1571n","BRORAC",0,1055,57,9.25,31,1.98
"1571n","BROTEC",1,1055,57,9.25,31,1.98
"1571n","BSC",3,1055,57,9.25,31,1.98
"1571n","CERPUR",0,1055,57,9.25,31,1.98
"1571n","CLAPOC",1,1055,57,9.25,31,1.98
"1571n","CLAPUL",0,1055,57,9.25,31,1.98
"1571n","COMUMB",0,1055,57,9.25,31,1.98
"1571n","CYSFRA",0,1055,57,9.25,31,1.98
"1571n","DELNUT",0,1055,57,9.25,31,1.98
"1571n","EPIBRA",0,1055,57,9.25,31,1.98
"1571n","ERIHER",0,1055,57,9.25,31,1.98
"1571n","FESIDA",1,1055,57,9.25,31,1.98
"1571n","HEUGRO",0,1055,57,9.25,31,1.98
"1571n","HOMAEN",3,1055,57,9.25,31,1.98
"1571n","LOMDIS",0,1055,57,9.25,31,1.98
"1571n","LT",3,1055,57,9.25,31,1.98
"1571n","LUPLEU",3,1055,57,9.25,31,1.98
"1571n","MICGRA",0,1055,57,9.25,31,1.98
"1571n","NF",3,1055,57,9.25,31,1.98
"1571n","NGRS",2,1055,57,9.25,31,1.98
"1571n","NNGRS",2,1055,57,9.25,31,1.98
"1571n","OLSDOU",1,1055,57,9.25,31,1.98
"1571n","PELDID",0,1055,57,9.25,31,1.98
"1571n","POASEC",0,1055,57,9.25,31,1.98
"1571n","POLYMUS",1,1055,57,9.25,31,1.98
"1571n","PRUVIR",3,1055,57,9.25,31,1.98
"1571n","PSESPI",2,1055,57,9.25,31,1.98
"1571n","RK",3,1055,57,9.25,31,1.98
"1571n","SHRB",3,1055,57,9.25,31,1.98
"1571n","SILPAR",0,1055,57,9.25,31,1.98
"1571n","SPIBET",1,1055,57,9.25,31,1.98
"1571n","SYMALB",0,1055,57,9.25,31,1.98
"1571n","SYNRUR",0,1055,57,9.25,31,1.98
"1571n","VENDUB",1,1055,57,9.25,31,1.98
"1571o","ACHMIL",0,905,330,104,24,1.9
"1571o","APEINT",0,905,330,104,24,1.9
"1571o","ASTER",0,905,330,104,24,1.9
"1571o","BALSAG",0,905,330,104,24,1.9
"1571o","BESRUB",1,905,330,104,24,1.9
"1571o","BG",0,905,330,104,24,1.9
"1571o","BRAALB",0,905,330,104,24,1.9
"1571o","BROHOR",0,905,330,104,24,1.9
"1571o","BSC",0,905,330,104,24,1.9
"1571o","CARGEY",0,905,330,104,24,1.9
"1571o","CASMIN",0,905,330,104,24,1.9
"1571o","COLLIN",0,905,330,104,24,1.9
"1571o","COMUMB",0,905,330,104,24,1.9
"1571o","DANCAL",0,905,330,104,24,1.9
"1571o","FESIDA",2,905,330,104,24,1.9
"1571o","FRAALB",0,905,330,104,24,1.9
"1571o","GAIARI",0,905,330,104,24,1.9
"1571o","GALAPA",0,905,330,104,24,1.9
"1571o","GERVIS",0,905,330,104,24,1.9
"1571o","GEUTRI",2,905,330,104,24,1.9
"1571o","HELUNI",1,905,330,104,24,1.9
"1571o","HEUGRO",0,905,330,104,24,1.9
"1571o","HIESCO",0,905,330,104,24,1.9
"1571o","HYPPER",0,905,330,104,24,1.9
"1571o","IRIMIS",1,905,330,104,24,1.9
"1571o","KOEMAC",0,905,330,104,24,1.9
"1571o","LITRUD",0,905,330,104,24,1.9
"1571o","LOMDIS",0,905,330,104,24,1.9
"1571o","LT",6,905,330,104,24,1.9
"1571o","LUPSER",0,905,330,104,24,1.9
"1571o","MICGRA",0,905,330,104,24,1.9
"1571o","NF",4,905,330,104,24,1.9
"1571o","NGRS",4,905,330,104,24,1.9
"1571o","NNF",0,905,330,104,24,1.9
"1571o","NNGRS",0,905,330,104,24,1.9
"1571o","PHLVIS",0,905,330,104,24,1.9
"1571o","POTARG",0,905,330,104,24,1.9
"1571o","POTGRA",0,905,330,104,24,1.9
"1571o","PRUVIR",1,905,330,104,24,1.9
"1571o","PSESPI",3,905,330,104,24,1.9
"1571o","ROSA",0,905,330,104,24,1.9
"1571o","SHRB",3,905,330,104,24,1.9
"1571o","SPIBET",1,905,330,104,24,1.9
"1571o","SYMALB",2,905,330,104,24,1.9
"1571o","VENDUB",0,905,330,104,24,1.9
"1571p","ACEGLA",4,965,345,22.75,16,1.57
"1571p","ACHMIL",0,965,345,22.75,16,1.57
"1571p","BESRUB",0,965,345,22.75,16,1.57
"1571p","BG",0,965,345,22.75,16,1.57
"1571p","BRAALB",0,965,345,22.75,16,1.57
"1571p","BROHOR",1,965,345,22.75,16,1.57
"1571p","BROTEC",0,965,345,22.75,16,1.57
"1571p","BSC",0,965,345,22.75,16,1.57
"1571p","CARGEY",0,965,345,22.75,16,1.57
"1571p","CLAPOC",0,965,345,22.75,16,1.57
"1571p","COLLIN",0,965,345,22.75,16,1.57
"1571p","DANCAL",0,965,345,22.75,16,1.57
"1571p","EPIBRA",0,965,345,22.75,16,1.57
"1571p","ERIHER",0,965,345,22.75,16,1.57
"1571p","FESIDA",1,965,345,22.75,16,1.57
"1571p","GALAPA",1,965,345,22.75,16,1.57
"1571p","GERVIS",0,965,345,22.75,16,1.57
"1571p","GEUTRI",1,965,345,22.75,16,1.57
"1571p","HEUGRO",0,965,345,22.75,16,1.57
"1571p","HIESCO",1,965,345,22.75,16,1.57
"1571p","LOMDIS",1,965,345,22.75,16,1.57
"1571p","LT",5,965,345,22.75,16,1.57
"1571p","LUPSER",0,965,345,22.75,16,1.57
"1571p","MICGRA",1,965,345,22.75,16,1.57
"1571p","NF",2,965,345,22.75,16,1.57
"1571p","NGRS",2,965,345,22.75,16,1.57
"1571p","NNGRS",1,965,345,22.75,16,1.57
"1571p","PELRUF",0,965,345,22.75,16,1.57
"1571p","PHLVIS",0,965,345,22.75,16,1.57
"1571p","POASEC",0,965,345,22.75,16,1.57
"1571p","POTGRA",0,965,345,22.75,16,1.57
"1571p","PRUVIR",0,965,345,22.75,16,1.57
"1571p","PSESPI",2,965,345,22.75,16,1.57
"1571p","ROSEGA",0,965,345,22.75,16,1.57
"1571p","SENINT",0,965,345,22.75,16,1.57
"1571p","SHRB",4,965,345,22.75,16,1.57
"1571p","SPIBET",0,965,345,22.75,16,1.57
"1571p","SYMALB",0,965,345,22.75,16,1.57
"1571p","TRIGRA",0,965,345,22.75,16,1.57
"1571p","VENDUB",1,965,345,22.75,16,1.57
"1571p","VIOLA",0,965,345,22.75,16,1.57
"1571q","AGOGRA",0,916,230,10,13,1.28
"1571q","AGOHET",0,916,230,10,13,1.28
"1571q","BG",3,916,230,10,13,1.28
"1571q","BROARV",0,916,230,10,13,1.28
"1571q","BROTEC",4,916,230,10,13,1.28
"1571q","BSC",1,916,230,10,13,1.28
"1571q","CERPUR",1,916,230,10,13,1.28
"1571q","CLAPOC",1,916,230,10,13,1.28
"1571q","CLAVER",0,916,230,10,13,1.28
"1571q","COLPAR",0,916,230,10,13,1.28
"1571q","CRYFLA",0,916,230,10,13,1.28
"1571q","DIPMUS",0,916,230,10,13,1.28
"1571q","DRAVER",0,916,230,10,13,1.28
"1571q","EPIBRA",0,916,230,10,13,1.28
"1571q","ERIHER",0,916,230,10,13,1.28
"1571q","HEMMIN",0,916,230,10,13,1.28
"1571q","LEPCAC",1,916,230,10,13,1.28
"1571q","LOMMAC",0,916,230,10,13,1.28
"1571q","LT",4,916,230,10,13,1.28
"1571q","NF",0,916,230,10,13,1.28
"1571q","NGRS",1,916,230,10,13,1.28
"1571q","NNF",0,916,230,10,13,1.28
"1571q","NNGRS",5,916,230,10,13,1.28
"1571q","PELDID",0,916,230,10,13,1.28
"1571q","POABUL",0,916,230,10,13,1.28
"1571q","POASEC",1,916,230,10,13,1.28
"1571q","POLMUS",0,916,230,10,13,1.28
"1571q","PSESPI",0,916,230,10,13,1.28
"1571q","RK",1,916,230,10,13,1.28
"1571q","SYNRUR",0,916,230,10,13,1.28
"1571q","VENDUB",1,916,230,10,13,1.28
"1571q","VULMYU",3,916,230,10,13,1.28
"1571r","ACHMIL",0,857,220,97,9,1.01
"1571r","AMSMEN",0,857,220,97,9,1.01
"1571r","AMSTES",0,857,220,97,9,1.01
"1571r","ANTCAU",1,857,220,97,9,1.01
"1571r","BG",0,857,220,97,9,1.01
"1571r","BROARV",3,857,220,97,9,1.01
"1571r","BROHOR",0,857,220,97,9,1.01
"1571r","BROSTE",0,857,220,97,9,1.01
"1571r","CIRARV",0,857,220,97,9,1.01
"1571r","DESSOP",0,857,220,97,9,1.01
"1571r","GALAPA",0,857,220,97,9,1.01
"1571r","HYPPER",0,857,220,97,9,1.01
"1571r","LACSER",3,857,220,97,9,1.01
"1571r","LINVUL",5,857,220,97,9,1.01
"1571r","LT",6,857,220,97,9,1.01
"1571r","NF",0,857,220,97,9,1.01
"1571r","NNF",6,857,220,97,9,1.01
"1571r","NNGRS",3,857,220,97,9,1.01
"1571r","ROSEGA",0,857,220,97,9,1.01
"1571r","SHRB",0,857,220,97,9,1.01
"1571r","SISALT",0,857,220,97,9,1.01
"1571r","SYMALB",0,857,220,97,9,1.01
"1571r","VENDUB",0,857,220,97,9,1.01
"1571r","VULMYU",0,857,220,97,9,1.01
"1571s","ANTCAU",0,830,41,91.5,25,1.29
"1571s","BG",0,830,41,91.5,25,1.29
"1571s","BRAALB",0,830,41,91.5,25,1.29
"1571s","BSC",0,830,41,91.5,25,1.29
"1571s","CARGEY",0,830,41,91.5,25,1.29
"1571s","CARMUL",0,830,41,91.5,25,1.29
"1571s","CRADOU",6,830,41,91.5,25,1.29
"1571s","ELYGLA",3,830,41,91.5,25,1.29
"1571s","GALBOR",2,830,41,91.5,25,1.29
"1571s","LT",6,830,41,91.5,25,1.29
"1571s","NF",3,830,41,91.5,25,1.29
"1571s","NGRS",3,830,41,91.5,25,1.29
"1571s","NNF",1,830,41,91.5,25,1.29
"1571s","NNGRS",4,830,41,91.5,25,1.29
"1571s","PHLPRA",0,830,41,91.5,25,1.29
"1571s","POAPRA",4,830,41,91.5,25,1.29
"1571s","ROSEGA",0,830,41,91.5,25,1.29
"1571s","SHRB",6,830,41,91.5,25,1.29
"1571s","SYMALB",0,830,41,91.5,25,1.29
"1571s","TAROFF",1,830,41,91.5,25,1.29
"1571s","THALICTRUM",2,830,41,91.5,25,1.29
"1571s","VIOLA",0,830,41,91.5,25,1.29
"199a","AGAURT",0,858,59,125,35,1.7
"199a","AMAALN",0,858,59,125,35,1.7
"199a","ANTCAU",0,858,59,125,35,1.7
